customer_id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
2688,74,65.0,1953,4,Female,Address_2543,43.67084744224975,-80.87553767524048,$36602,$144418,$40113,812,1
1655,51,65.0,1976,9,Female,Address_2544,44.16603838213575,-81.6680068175292,$73044,$141142,$76498,541,4
2496,67,65.0,1987,7,Male,Address_2545,44.71866134884975,-78.15183518152644,$62384,$53217,$8556,616,3
1037,60,65.0,1956,10,Male,Address_2546,28.541139109372185,-90.30358293846147,$89829,$101829,$84897,530,5
819,22,65.0,1991,7,Female,Address_2547,44.59925007106341,-90.96339053135584,$79635,$94987,$59177,822,1
1007,54,65.0,2004,11,Male,Address_2548,38.16387789399178,-78.01160766682938,$69857,$100277,$74478,839,5
2454,61,65.0,1967,8,Male,Address_2549,26.445448534899374,-107.7128978419585,$50929,$127034,$67202,761,1
2978,31,65.0,1994,5,Male,Address_2550,35.186574337247215,-108.58269563277344,$44568,$68356,$21076,843,3
2661,19,65.0,1984,6,Male,Address_2551,45.299044408639546,-74.29552124600704,$82492,$101923,$52367,605,4
2925,73,65.0,1983,11,Male,Address_2552,44.7867283577876,-102.23810404830512,$59506,$46687,$27005,661,3
1084,21,65.0,1969,1,Female,Address_2553,26.71521878960208,-100.30866507939034,$64180,$104201,$47457,745,5
550,40,65.0,1952,1,Male,Address_2554,41.81061947152267,-112.97185302105775,$82752,$147919,$62707,807,1
2127,70,65.0,2000,9,Male,Address_2555,38.27988053247432,-71.89183269557648,$44174,$112241,$86521,611,1
540,58,65.0,1978,4,Female,Address_2556,25.367564889933604,-77.46158778833434,$45436,$140502,$30411,805,4
1097,46,65.0,2004,3,Male,Address_2557,48.2056578866566,-90.87366458707652,$43135,$85449,$55644,472,3
2487,42,65.0,1955,7,Male,Address_2558,29.89818260610592,-109.12896390302149,$70264,$81511,$71699,635,5
1566,57,65.0,2005,9,Female,Address_2559,26.335987895258054,-70.59728408956371,$39616,$112122,$6878,606,4
1914,55,65.0,1983,5,Female,Address_2560,46.17485440113935,-110.58604378210693,$55886,$68098,$38360,580,4
764,33,65.0,1969,7,Male,Address_2561,37.22467870609452,-104.54604246122344,$55273,$87709,$24444,694,2
1217,56,65.0,1999,9,Male,Address_2562,28.218257744668133,-101.1902480406836,$67269,$75339,$54914,637,4
2972,29,65.0,1968,1,Male,Address_2563,25.98127399830131,-97.15699805458058,$69432,$74794,$32963,568,5
2103,56,65.0,1983,8,Female,Address_2564,45.87585491166857,-91.8182190345801,$58720,$102611,$39218,696,3
1867,45,65.0,1993,11,Female,Address_2565,39.7944266264793,-100.18220549489384,$31278,$123487,$10507,667,3
1447,27,65.0,1982,3,Female,Address_2566,42.5764154863458,-80.11120076012115,$73885,$95494,$55860,611,1
440,60,65.0,1965,11,Female,Address_2567,26.21943392897006,-97.0324122172904,$70739,$81438,$49417,653,2
2451,66,65.0,1970,11,Female,Address_2568,48.165701529490704,-87.2637682174716,$48835,$119853,$92351,664,2
2707,42,65.0,1975,4,Female,Address_2569,40.54912024852922,-74.04718753694326,$84592,$45643,$14812,776,3
2260,20,65.0,1977,1,Female,Address_2570,31.310437982246672,-77.11542908679888,$86723,$53300,$65121,754,4
335,51,65.0,1970,3,Female,Address_2571,31.4145661008997,-75.64101260916661,$70523,$83679,$17325,602,4
358,62,65.0,1972,12,Female,Address_2572,49.44439394593219,-114.87401408626368,$77896,$125253,$37599,598,2
2347,58,65.0,1966,5,Male,Address_2573,25.84493734971729,-83.01727645074227,$32571,$125022,$59825,759,3
2856,73,65.0,1992,9,Female,Address_2574,34.03631918174791,-110.07953887540526,$37771,$82587,$72307,759,5
2124,68,65.0,1988,10,Female,Address_2575,38.88940778039975,-104.84773657761056,$39718,$80861,$8773,762,2
971,36,65.0,1971,11,Male,Address_2576,44.32607101359373,-74.57507348881347,$76377,$79828,$57979,765,2
2646,66,65.0,1984,5,Female,Address_2577,41.09319997078809,-78.36267930257515,$58762,$129856,$53688,762,3
305,69,65.0,1955,9,Female,Address_2578,44.43314718628056,-73.55107939238678,$44323,$73422,$63232,648,2
2758,48,65.0,1999,2,Female,Address_2579,46.90589067979922,-95.6099337450842,$68568,$44322,$69779,553,3
2358,39,65.0,1969,1,Female,Address_2580,46.24170759513386,-117.20616133405224,$34108,$128144,$26231,606,4
2581,64,65.0,1984,12,Male,Address_2581,37.22515833269089,-76.72195204022722,$82201,$135107,$64450,643,4
1429,43,65.0,2006,4,Female,Address_2582,26.40490213333467,-99.98495696373324,$88425,$139711,$66211,717,1
2855,24,65.0,1977,12,Female,Address_2583,33.056477426476675,-89.21321318673805,$37392,$121952,$17606,611,1
2754,41,65.0,1957,12,Female,Address_2584,47.24952640401485,-119.34372867262071,$47663,$119321,$53776,827,2
37,69,65.0,1954,11,Female,Address_2585,32.85931927142433,-85.7203019247842,$79030,$136616,$33360,615,3
1507,59,65.0,1982,3,Female,Address_2586,36.80017323072325,-77.77461884860791,$66732,$71912,$23826,633,3
1979,71,65.0,2000,5,Female,Address_2587,25.144953707075675,-98.93222262738593,$56128,$124722,$55834,675,5
1224,57,65.0,1958,11,Male,Address_2588,32.80319788878818,-85.38667899163482,$87400,$67507,$89955,689,1
1129,60,65.0,1988,7,Female,Address_2589,35.2758190121568,-101.64667366009976,$88810,$83145,$14191,792,5
2624,52,65.0,2003,12,Female,Address_2590,42.21870410179159,-89.54115066404685,$76210,$42301,$43420,720,5
551,73,65.0,2001,12,Male,Address_2591,34.59298764039265,-108.34051297496224,$58796,$54733,$74856,812,1
722,67,65.0,1974,6,Female,Address_2592,36.93969690708731,-81.94305560883373,$41651,$148897,$5739,810,3
2878,49,65.0,1968,7,Female,Address_2593,44.12341111775524,-91.03632626192817,$52806,$123419,$44234,849,5
1834,60,65.0,1980,8,Female,Address_2594,40.92979062423311,-84.60239357185161,$72292,$57649,$50161,647,1
2480,43,65.0,2003,3,Female,Address_2595,36.77504939227056,-85.84324977081152,$79920,$47106,$40209,648,3
210,56,65.0,1977,10,Female,Address_2596,48.733710689076105,-116.41228870047458,$57761,$135812,$59819,546,2
893,70,65.0,1981,11,Male,Address_2597,34.20838764722487,-81.08466821691424,$48141,$129333,$46335,534,1
1667,29,65.0,1955,12,Male,Address_2598,34.051083368671925,-74.63543116509425,$36697,$48143,$76163,820,1
1804,21,65.0,1952,7,Male,Address_2599,27.90866905764649,-104.76856907735548,$87280,$84384,$38369,519,4
68,67,65.0,1979,12,Male,Address_2600,34.35001448156463,-76.84070307057593,$42322,$66243,$80585,655,5
1935,60,65.0,1979,12,Female,Address_2601,29.04048819332149,-82.04228062873793,$61679,$128330,$42003,751,1
525,72,65.0,1984,2,Female,Address_2602,36.43033635217395,-76.42551502674725,$49586,$47853,$60692,702,4
2761,55,65.0,1986,1,Female,Address_2603,34.4935202707164,-118.74435098022484,$85144,$116368,$10993,726,1
422,38,65.0,1979,1,Female,Address_2604,40.37445053576505,-100.68206447118833,$42363,$145495,$60185,747,5
2317,56,65.0,2005,4,Female,Address_2605,46.65154718106247,-97.5844583692,$34469,$44127,$88898,683,1
718,34,65.0,2002,10,Male,Address_2606,35.562272404575424,-73.65247588836792,$87327,$103123,$60770,483,2
2060,26,65.0,1999,12,Female,Address_2607,46.4091201686307,-80.16357219949643,$40727,$50071,$57034,598,3
1141,64,65.0,1979,5,Male,Address_2608,32.9774483520152,-115.52277383679008,$48735,$116963,$42907,626,1
39,29,65.0,1961,3,Female,Address_2609,26.283110060590765,-86.1817566500246,$67007,$137874,$7846,706,3
48,60,65.0,1999,4,Male,Address_2610,33.80893993613839,-119.65909177894878,$30394,$100246,$83034,624,1
768,35,65.0,1969,12,Female,Address_2611,33.35018983911272,-84.63651427908616,$68508,$109965,$47763,720,1
2913,37,65.0,1980,6,Male,Address_2612,39.9433300159309,-89.1034083647359,$53460,$73713,$43395,563,1
1987,32,65.0,1958,6,Female,Address_2613,39.93314340002697,-93.37500445129471,$61383,$101208,$34524,707,2
1215,62,65.0,1954,11,Female,Address_2614,27.64818729541349,-97.63600322270176,$62159,$57828,$40557,475,3
1435,50,65.0,2003,1,Male,Address_2615,42.74685677337023,-91.5782023888213,$83297,$88777,$72152,505,5
1251,60,65.0,1965,2,Female,Address_2616,30.60262161340172,-74.30724564021963,$42039,$100724,$85511,678,2
809,49,65.0,1991,5,Male,Address_2617,40.12403371592768,-118.178910717545,$36377,$83832,$47780,677,2
752,63,65.0,1972,9,Female,Address_2618,46.34961636827824,-117.16485804433292,$64765,$113004,$65086,754,4
2184,61,65.0,1960,10,Male,Address_2619,49.46463195568733,-85.23307907347154,$51967,$105325,$46459,797,4
2590,61,65.0,1993,8,Female,Address_2620,45.23332572375621,-78.1006394696517,$52354,$121629,$60143,626,3
2268,70,65.0,1996,3,Female,Address_2621,48.1335213058748,-95.0874173654534,$47510,$57480,$69644,696,4
646,74,65.0,1962,5,Female,Address_2622,27.420521031743267,-81.49992278187275,$86805,$95397,$25056,631,3
2817,25,65.0,1995,2,Male,Address_2623,31.852529225661097,-113.13288026492332,$35779,$86713,$61575,714,4
1181,59,65.0,1980,4,Male,Address_2624,36.08791489018719,-71.20000371959247,$31255,$149517,$45182,639,1
1371,69,65.0,1984,11,Female,Address_2625,44.24909094961175,-85.1517082781549,$63170,$131526,$55659,714,3
1479,61,65.0,1978,4,Female,Address_2626,39.77836094349442,-97.88380458489912,$43023,$121813,$67858,475,4
2636,67,65.0,1958,9,Male,Address_2627,45.68775651820211,-93.7803503187737,$31574,$134795,$67286,718,1
2414,21,65.0,1972,3,Male,Address_2628,33.823079864239304,-70.47792800074726,$61009,$111745,$5393,703,2
1138,74,65.0,1971,7,Female,Address_2629,36.8949011104318,-109.81840707259262,$56308,$64581,$17544,694,4
2544,30,65.0,1988,6,Female,Address_2630,44.532181037572144,-118.9022271190352,$39298,$141018,$11943,727,1
1850,63,65.0,1994,7,Female,Address_2631,44.276624647715096,-105.27669595358653,$87784,$87749,$59487,725,5
2909,48,65.0,1977,3,Male,Address_2632,40.33275922567151,-91.3311023525536,$38618,$45333,$29288,606,4
249,63,65.0,1988,4,Female,Address_2633,38.373836246425824,-99.66942285070704,$88497,$81913,$22712,672,3
237,52,65.0,1989,6,Male,Address_2634,31.966058307121024,-102.75734362986196,$56833,$129936,$12162,776,5
632,21,65.0,1971,10,Male,Address_2635,44.61850178632984,-89.43755971215312,$68394,$51090,$32919,483,3
2352,66,65.0,1982,5,Male,Address_2636,30.066165204640026,-88.86618632802846,$46416,$116557,$50289,610,2
192,48,65.0,2005,4,Male,Address_2637,43.62213324445492,-79.67217938411335,$88670,$41642,$31323,770,4
1297,54,65.0,1974,3,Female,Address_2638,25.798611094909376,-78.37075425068687,$57498,$103026,$42021,806,4
2252,41,65.0,1986,10,Female,Address_2639,31.428476411285384,-113.68095139315872,$79740,$82891,$71443,635,5
1866,24,65.0,1978,1,Female,Address_2640,49.51668332890935,-111.29783681828935,$58600,$51890,$74720,707,5
2313,41,65.0,1989,6,Female,Address_2641,35.979545815804684,-114.0216248365631,$82470,$145914,$33595,727,2
133,46,65.0,1950,4,Female,Address_2642,34.645918586587,-94.09447829443997,$49099,$97143,$68942,625,3
586,36,65.0,2003,5,Male,Address_2643,32.80944404086641,-98.95146545730174,$34845,$63034,$66498,697,5
2220,28,65.0,1973,8,Male,Address_2644,25.481345359602155,-106.3321223270582,$71260,$69230,$46059,605,1
1150,44,65.0,1993,12,Female,Address_2645,49.74359191791176,-87.45862978640429,$39775,$110138,$20309,663,4
1071,47,65.0,1954,6,Female,Address_2646,29.260119587449893,-87.2395923921635,$36533,$71717,$22632,781,4
1540,73,65.0,1971,10,Female,Address_2647,32.109724938729194,-114.29916183542812,$50335,$131203,$91701,596,5
2062,39,65.0,1972,5,Female,Address_2648,48.05984109799491,-108.1078713510262,$89240,$67301,$30503,523,3
343,38,65.0,2002,10,Male,Address_2649,40.5959846448214,-83.21220658212138,$82295,$75713,$94004,666,3
1003,51,65.0,1971,11,Male,Address_2650,30.20648292835781,-110.26121612211912,$42209,$114235,$22511,654,2
280,39,65.0,1981,6,Female,Address_2651,39.71874546363306,-92.3088545544627,$52210,$78459,$24475,736,4
2180,57,65.0,2004,9,Male,Address_2652,49.64344920480184,-97.60181687556718,$83129,$60356,$64166,654,1
2710,66,65.0,1975,8,Female,Address_2653,36.45630697339301,-107.95048598091584,$61137,$105930,$79542,682,1
2133,58,65.0,1980,8,Female,Address_2654,30.615487650532533,-114.61182890728924,$30177,$134169,$33314,808,3
2373,35,65.0,1997,7,Male,Address_2655,35.58596883838631,-99.02324636939072,$77564,$56780,$53819,686,1
2800,35,65.0,1964,2,Male,Address_2656,41.560929583689656,-102.19415450052584,$89620,$124310,$46596,730,2
931,65,65.0,1976,5,Female,Address_2657,33.939417468941265,-109.8626432262344,$37306,$57560,$32508,612,3
2879,44,65.0,1992,8,Female,Address_2658,44.789160087096604,-97.09482707504242,$62031,$114929,$27098,755,1
2988,30,65.0,2006,7,Male,Address_2659,34.5740616821618,-72.67801941051405,$49722,$73316,$71167,692,2
848,72,65.0,1994,7,Female,Address_2660,29.30896150900914,-71.87769665930949,$51582,$99914,$29664,697,5
432,63,65.0,1967,4,Male,Address_2661,29.73723691408552,-82.86308276909409,$45286,$85467,$64974,515,4
2818,28,65.0,1962,9,Female,Address_2662,27.134758271419862,-94.92798924026,$74601,$141655,$67890,710,2
1,20,65.0,1999,4,Male,Address_2663,42.93535146799693,-103.36636023188493,$84199,$145143,$50315,772,5
2862,51,65.0,1976,5,Female,Address_2664,39.93588237237651,-117.5570024540399,$88210,$86408,$18318,805,1
2471,22,65.0,1982,3,Male,Address_2665,35.14938514624707,-78.51736273385991,$74194,$118044,$55824,608,2
1253,45,65.0,1967,5,Male,Address_2666,31.24396031827195,-114.21587447083398,$46274,$129611,$21322,776,2
1591,23,65.0,1960,8,Female,Address_2667,31.61105309531739,-78.24508488101446,$67527,$60987,$45367,545,5
818,45,65.0,1998,12,Male,Address_2668,27.795497870570937,-93.89485178261026,$63428,$46098,$45097,563,1
668,70,65.0,1972,9,Male,Address_2669,43.130084431233314,-80.03284032513774,$40612,$147375,$67661,578,5
1737,33,65.0,1956,4,Female,Address_2670,33.0844400612307,-94.82667391065569,$69848,$111902,$38898,751,2
1078,47,65.0,1997,1,Female,Address_2671,35.56156987193301,-111.46972705274274,$54910,$82210,$71841,754,1
972,55,65.0,2000,12,Male,Address_2672,47.386563828332925,-79.9760346082418,$60809,$78094,$49512,847,4
1774,72,65.0,1962,12,Female,Address_2673,30.554383120642,-81.9348903606417,$77688,$110800,$46509,548,5
41,57,65.0,1983,3,Female,Address_2674,33.83065946415303,-83.24361061104409,$46299,$123003,$30060,742,4
1864,73,65.0,1990,4,Male,Address_2675,33.07085904821293,-83.00311934401043,$50726,$64102,$42613,844,2
1364,63,65.0,1980,2,Male,Address_2676,25.056832748847008,-78.79074041090081,$76401,$101850,$70337,795,5
2778,57,65.0,1955,2,Male,Address_2677,43.517067811733305,-98.0722850764374,$35226,$91034,$33340,664,2
1169,70,65.0,2002,12,Female,Address_2678,46.70314743567475,-77.55273303315133,$66152,$81608,$55102,739,5
750,26,65.0,1993,6,Male,Address_2679,39.01708314865236,-108.979517949097,$44780,$97616,$46024,810,4
1454,23,65.0,1971,5,Male,Address_2680,49.421215870472096,-105.8772410152772,$61241,$75107,$23011,571,2
2882,18,65.0,2002,11,Female,Address_2681,29.32059891062272,-112.18189309947086,$80771,$57050,$88893,669,1
748,49,65.0,1990,8,Female,Address_2682,48.85922377144085,-73.7435720152518,$47971,$46570,$22002,701,4
1882,21,65.0,1969,8,Male,Address_2683,49.4561172147197,-103.09306481544726,$70085,$42121,$74966,667,1
2651,62,65.0,1953,11,Male,Address_2684,41.08758178755832,-91.59134658925797,$81038,$57433,$15228,787,3
193,40,65.0,1987,2,Male,Address_2685,39.242222259355714,-103.79609055027548,$49106,$77958,$79694,601,2
1004,39,65.0,1970,5,Female,Address_2686,45.01430016947344,-92.79531169565551,$81973,$95187,$79776,761,5
2136,68,65.0,1950,8,Female,Address_2687,30.506494371231767,-76.33655726615437,$54332,$85290,$7459,692,5
2974,70,65.0,1980,9,Male,Address_2688,44.844217473419874,-71.35365760976397,$68139,$78396,$71718,712,3
117,51,65.0,2004,8,Female,Address_2689,46.25256900279865,-116.97598052577534,$63426,$107422,$42371,685,3
1087,40,65.0,1966,9,Male,Address_2690,38.51772523894584,-109.92319821306997,$31882,$79122,$34371,848,1
566,31,65.0,1993,1,Female,Address_2691,28.679460165658547,-88.62936040807705,$55231,$125723,$35219,758,4
1800,32,65.0,1988,6,Male,Address_2692,42.16417235119118,-104.57727052477088,$73296,$45154,$70264,827,4
476,28,65.0,1987,7,Female,Address_2693,39.38147937008039,-119.0892255163252,$89996,$149386,$17649,719,5
1964,56,65.0,1970,7,Female,Address_2694,26.31296704451918,-116.55306075860877,$55634,$111681,$37504,462,4
1752,55,65.0,1955,10,Female,Address_2695,34.928747327728885,-85.01574756619036,$35589,$143308,$79813,553,1
687,60,65.0,1964,7,Male,Address_2696,36.67709376390055,-77.64211750484245,$35952,$127881,$14746,677,3
328,42,65.0,1960,10,Male,Address_2697,39.35978158683712,-75.24073691810051,$80322,$111532,$20190,605,1
728,50,65.0,1952,5,Male,Address_2698,44.018078855047634,-103.7597258547647,$32317,$134047,$15796,748,1
2545,46,65.0,1995,5,Female,Address_2699,34.84589291102401,-76.635190432597,$89597,$128435,$73052,751,2
2458,69,65.0,1997,6,Female,Address_2700,25.12263303111189,-119.13278479565278,$67821,$69741,$68635,805,1
2839,30,65.0,1960,9,Male,Address_2701,35.3377887872625,-86.01760874803134,$79022,$127101,$14164,793,4
2652,33,65.0,1984,3,Male,Address_2702,34.18580934219119,-102.49056530454644,$43554,$98621,$79926,625,4
2831,28,65.0,1992,5,Male,Address_2703,40.171763890212056,-89.82140606661625,$41940,$65102,$69497,828,3
2514,22,65.0,1953,8,Male,Address_2704,46.34616085994521,-80.46754810552461,$56112,$82241,$68922,757,4
2118,61,65.0,1995,3,Male,Address_2705,25.784655896041787,-102.81910149797451,$65342,$113411,$54847,703,3
2628,20,65.0,1998,1,Male,Address_2706,45.96313875986196,-81.48749986900364,$71599,$64828,$55013,668,5
2859,28,65.0,1984,1,Male,Address_2707,46.40210756395746,-92.50139878667862,$37650,$142974,$24608,766,5
2045,43,65.0,1978,10,Female,Address_2708,40.50026088528045,-71.42788683554099,$45071,$58089,$78268,729,3
669,23,65.0,1992,7,Female,Address_2709,38.92411139254777,-101.33710718143732,$63944,$73464,$5934,679,4
1213,43,65.0,1974,11,Male,Address_2710,36.94667238321969,-80.00791726918156,$83942,$94829,$38046,744,1
2865,59,65.0,1966,3,Female,Address_2711,34.72161343028026,-114.89639194284284,$79505,$136626,$53011,696,5
1842,20,65.0,1956,11,Male,Address_2712,28.30824051297938,-112.00223662432887,$45000,$129757,$11403,741,5
103,44,65.0,1989,9,Male,Address_2713,41.79857447171528,-86.54941296744775,$58647,$74944,$39212,643,2
1229,25,65.0,1986,11,Male,Address_2714,41.06638713146827,-108.12618516596092,$40862,$135538,$21071,642,2
57,67,65.0,1981,11,Male,Address_2715,26.94786293391525,-99.06228285553654,$59005,$118584,$32833,741,4
2443,28,65.0,1978,11,Female,Address_2716,42.94966870330813,-100.82140012885046,$64961,$59886,$10966,841,2
958,22,65.0,1980,10,Female,Address_2717,45.02922688555466,-105.54503761012428,$35914,$72074,$85353,504,1
816,74,65.0,1951,11,Female,Address_2718,31.30866539641092,-111.4205425188274,$85741,$46779,$79628,814,1
1602,30,65.0,1969,9,Female,Address_2719,32.10388238755584,-105.38962845680288,$68391,$89457,$36039,740,2
327,52,65.0,1993,7,Male,Address_2720,33.94118066341287,-117.9212012834468,$81680,$143959,$46494,666,5
537,40,65.0,2000,7,Female,Address_2721,37.30082945900135,-77.1174638421158,$89066,$91895,$31498,562,5
1695,63,65.0,1953,8,Female,Address_2722,39.95691599812565,-77.18078136010277,$85055,$109988,$9894,748,2
2092,21,65.0,1969,6,Female,Address_2723,35.63853517448636,-119.89061203371948,$51267,$45874,$71968,696,5
474,22,65.0,1982,9,Female,Address_2724,29.092641939337657,-92.85257193049134,$33703,$127516,$8158,847,1
360,30,65.0,1968,7,Female,Address_2725,28.78418729031732,-79.68866442192825,$75510,$98248,$75596,702,3
899,33,65.0,2003,2,Male,Address_2726,39.81414255065485,-111.12077120462476,$30772,$85489,$50043,542,4
1445,65,65.0,2004,9,Female,Address_2727,28.600412485286288,-89.63561209317302,$69805,$83081,$30278,601,3
2906,23,65.0,1985,5,Female,Address_2728,33.88941388042205,-112.65526352105393,$32883,$88232,$15195,787,5
2341,48,65.0,2005,9,Female,Address_2729,34.92978552834987,-89.77583558037188,$50995,$113840,$56565,651,5
1338,29,65.0,1962,3,Male,Address_2730,33.038556317380554,-74.99579901713004,$58260,$41855,$19426,632,1
1304,55,65.0,1955,6,Female,Address_2731,26.54733596078513,-82.47313453968744,$62769,$104487,$33403,734,5
439,38,65.0,1961,6,Female,Address_2732,48.15168644629117,-92.86619364212751,$36886,$86782,$73561,704,5
62,71,65.0,1985,10,Male,Address_2733,44.94461294195489,-79.22343535140912,$87157,$83132,$68474,650,4
1197,50,65.0,1989,7,Male,Address_2734,42.93863922662783,-105.57406022462489,$66012,$118779,$79348,620,5
2748,23,65.0,1975,10,Male,Address_2735,47.36793103715928,-117.67377680807346,$52089,$138352,$12942,657,4
2100,19,65.0,1981,6,Male,Address_2736,39.017524795321165,-100.81113742262342,$82616,$68504,$74228,757,3
2954,74,65.0,2004,5,Male,Address_2737,33.04786392781506,-86.8490096041708,$51696,$59951,$44568,791,4
800,36,65.0,1983,1,Female,Address_2738,37.98066280699637,-110.48445415906154,$65399,$142537,$73451,600,5
1628,57,65.0,1994,4,Female,Address_2739,28.02192195918932,-103.86497935040016,$37876,$92016,$35850,589,3
2684,58,65.0,1975,8,Female,Address_2740,26.27589292331735,-117.78344165367156,$75376,$79981,$35641,849,1
370,28,65.0,1994,12,Female,Address_2741,37.749130398620125,-115.51360306316224,$76587,$109746,$35479,686,5
1881,70,65.0,1994,3,Female,Address_2742,25.000766317065928,-103.55867830387908,$32824,$69397,$13718,683,3
1816,57,65.0,1987,5,Female,Address_2743,40.60814980241379,-98.7847660818878,$57400,$121815,$31337,603,5
2939,50,65.0,1966,11,Female,Address_2744,30.818076062985533,-77.76830458087143,$76935,$93554,$39301,554,4
2221,21,65.0,1998,1,Female,Address_2745,38.69240631428807,-74.37646664136349,$47048,$92628,$54341,770,2
692,73,65.0,1961,2,Male,Address_2746,36.33254067830021,-70.20618304586861,$34898,$46031,$44018,765,4
2394,65,65.0,1983,1,Male,Address_2747,46.17631675393053,-107.5002914261554,$32223,$138912,$33269,592,1
98,23,65.0,1986,11,Female,Address_2748,34.89688670747722,-100.27987306278736,$43044,$131585,$23234,653,2
1235,20,65.0,1995,5,Male,Address_2749,43.99943490617514,-83.83889377772647,$38427,$42526,$75679,763,4
615,33,65.0,1997,12,Female,Address_2750,44.9291127873219,-72.18216126324407,$64409,$67226,$69000,751,5
1105,53,65.0,1996,6,Male,Address_2751,28.55428881302598,-113.49300815556713,$68892,$130844,$84696,491,4
1396,31,65.0,1982,7,Male,Address_2752,49.22124850088609,-85.23832770697803,$85469,$123903,$19051,679,2
496,54,65.0,1997,8,Male,Address_2753,45.18960046884556,-83.83538730509432,$49908,$84777,$68928,746,5
2272,25,65.0,1972,3,Male,Address_2754,45.87288959964002,-85.43381075259542,$75277,$118131,$58014,834,1
999,21,65.0,1994,4,Male,Address_2755,34.18208586762279,-91.44206010956098,$52491,$107840,$82134,603,2
1221,36,65.0,1988,6,Female,Address_2756,46.31747557588282,-118.32175308214671,$46048,$142428,$60314,519,1
1332,50,65.0,1963,12,Female,Address_2757,28.52359442624131,-101.07925323105832,$83897,$91404,$23853,708,5
2672,21,65.0,1987,6,Female,Address_2758,34.4736897111586,-114.45400630729988,$44781,$113385,$89331,684,3
1537,58,65.0,1958,12,Male,Address_2759,35.450010835812705,-73.00226266220099,$37556,$84235,$57252,600,4
678,23,65.0,1997,6,Male,Address_2760,37.14827953699964,-103.33268108901186,$53741,$61159,$62125,727,2
2689,32,65.0,1995,2,Female,Address_2761,39.942436522925874,-104.10407985925008,$32301,$108589,$25472,692,1
1131,18,65.0,1952,2,Female,Address_2762,45.90633090394791,-110.00336772007756,$75225,$56797,$68910,641,1
302,61,65.0,1968,10,Female,Address_2763,45.67500953494994,-102.58631851536327,$54452,$127036,$21828,700,3
1450,39,65.0,1982,5,Male,Address_2764,28.7989283599632,-112.38440871355652,$36772,$87647,$42970,488,2
2497,21,65.0,1962,7,Male,Address_2765,29.7904236418978,-99.92022652676847,$89595,$56373,$56781,752,1
1376,19,65.0,1964,1,Male,Address_2766,43.01388177895297,-79.77899385789244,$53284,$47285,$21736,543,2
367,36,65.0,1950,8,Female,Address_2767,36.30110416122875,-118.36357537516317,$33807,$48950,$22773,715,4
2678,63,65.0,1957,10,Female,Address_2768,28.36358291297249,-93.0098717150127,$83579,$140102,$90809,603,5
167,27,65.0,1955,11,Female,Address_2769,32.77822900101122,-78.69123602682014,$47452,$43302,$87612,715,1
1644,63,65.0,1986,12,Male,Address_2770,49.61320172532306,-84.35006489259283,$39421,$86371,$81016,603,2
338,54,65.0,1959,10,Female,Address_2771,30.661106584084056,-119.0921395817863,$36498,$145693,$27118,708,2
2391,57,65.0,2005,11,Male,Address_2772,44.25743714590239,-80.81475391852166,$70306,$50891,$26687,641,1
1355,35,65.0,1981,4,Male,Address_2773,26.248522667305743,-83.69052985549031,$64435,$40792,$38268,722,1
177,63,65.0,2004,6,Male,Address_2774,35.76691048683706,-91.21577271650708,$46360,$54986,$35242,617,4
1113,48,65.0,2003,1,Male,Address_2775,26.89404129878596,-77.28543852418616,$85983,$52490,$22081,747,1
182,30,65.0,1965,11,Female,Address_2776,43.97348328578431,-81.76131050269089,$60481,$70131,$23182,667,1
2786,23,65.0,1969,3,Male,Address_2777,37.46574845490338,-96.71790049372753,$53355,$144926,$78417,835,2
1684,32,65.0,1983,8,Female,Address_2778,45.16455393337682,-90.1238128544303,$56211,$127103,$20165,825,2
731,66,65.0,1978,8,Male,Address_2779,39.54344804918825,-78.6325833259358,$31916,$55996,$70410,545,1
821,31,65.0,2004,3,Female,Address_2780,37.458167632849225,-84.0444364322168,$62709,$144323,$63838,822,3
2450,37,65.0,1972,7,Female,Address_2781,48.83885690971864,-76.59959957812308,$31753,$143349,$57034,768,2
2890,35,65.0,1964,3,Male,Address_2782,41.36563148442651,-74.04537246087789,$42153,$139661,$36230,803,3
2046,49,65.0,1995,12,Male,Address_2783,40.85467874768465,-73.3340883267089,$74819,$137191,$73796,676,5
567,31,65.0,1991,2,Female,Address_2784,26.32523554857949,-107.95545196063908,$63725,$117122,$89081,563,2
1307,36,65.0,2005,4,Male,Address_2785,41.63833368597604,-75.45819869944854,$49254,$55696,$48362,782,3
2723,33,65.0,1974,9,Female,Address_2786,49.946714800819024,-90.94197769642918,$70299,$132915,$27638,748,5
345,37,65.0,2000,11,Male,Address_2787,27.46612088268632,-103.873222353689,$56792,$136504,$45930,688,2
28,23,65.0,1989,10,Female,Address_2788,46.00702775314221,-81.35550972179482,$79103,$130587,$54074,619,2
1759,22,65.0,1969,5,Male,Address_2789,30.75839015084098,-86.09112663282964,$62299,$68548,$56041,647,3
2079,55,65.0,1974,4,Female,Address_2790,25.417630710169817,-87.65819664782134,$48496,$51376,$63697,652,1
2017,32,65.0,2006,6,Female,Address_2791,32.9132661615436,-91.95277766277788,$44274,$62518,$22918,811,2
823,27,65.0,1997,2,Female,Address_2792,26.18563022787962,-98.33184539121469,$68814,$100713,$45464,563,3
